id,question,original_gpt5mini,original_haiku45,original_gpt_confidence,original_claude_confidence,min_confidence,confidence_tier,decision,primary_topic,primary_subtopic,primary_confidence,secondary_primary_topic,secondary_primary_subtopic,secondary_primary_confidence,all_relevant_subtopics,reasoning,is_dual_modal,status
1034,,Social.Schools,Social.Education,0.01,0.0,0.0,very_low,new_concept,Demographic,Population,0.05,,,,"[""Social.Education"", ""Social.Schools"", ""Demographic.Population""]","The question field contains 'nan' (not a number/null value), indicating missing or invalid data. Both models provided extremely low confidence scores (0.01 and 0.00), suggesting they recognized the lack of meaningful content. Without actual question text, no accurate categorization is possible. I'm defaulting to the most general Census category (Demographic.Population) as a placeholder, but this represents an uncategorizable data quality issue rather than a genuine question.",False,arbitrated
1035,Are teachers at this school REQUIRED to help students with their social and emotional needs OUTSIDE of students’ regular school hours?,Social.Schools,Social.Education,0.85,0.86,0.85,medium,pick_gpt5mini,Social,Schools,0.88,,,,"[""Social.Schools"", ""Social.Education"", ""Social.Children""]","This question is about teacher requirements within a school setting, making 'Schools' the most precise subtopic. While 'Education' is related, 'Schools' is more specific to the institutional context of the question (school policies and teacher requirements). The question focuses on school-level requirements rather than broader educational outcomes or enrollment, making 'Schools' the better fit within the Social topic.",False,arbitrated
1036,Are BEGINNING teachers at this school who are in their first or second year of teaching enrolled in a formal schoolwide or districtwide program aimed to enhance teachers’ effectiveness by providing systematic support (sometimes called a teacher induction program)?,Social.Schools,Social.Education,0.9,0.89,0.89,medium,pick_haiku45,Social,Education,0.91,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question asks about teacher induction programs, which is fundamentally an education policy and practice question. While 'Schools' is relevant as the setting, 'Education' is the more precise primary subtopic because the question focuses on educational programming and teacher development systems rather than school characteristics or operations. The question is about an educational support program, making Education the appropriate primary classification.",False,arbitrated
1038,"On average throughout the school year, what percentage of time do you estimate that you spend on the following tasks in this school?","Economic.Hours/Week, Weeks/Year",Economic.Teacher,0.85,0.84,0.84,medium,pick_haiku45,Economic,Teacher,0.88,,,,"[""Economic.Teacher"", ""Economic.Hours/Week, Weeks/Year"", ""Economic.Occupation""]","This question is asking about how principals (educational administrators) allocate their time across various job tasks. While it does involve time allocation (Hours/Week, Weeks/Year), the primary focus is on the principal's role as an educational professional, which falls under the Teacher subtopic in the Economic category (principals are educational professionals like teachers). The question is fundamentally about the occupation and work activities of school principals, not about measuring work hours as an economic metric.",False,arbitrated
1039,How many months per year are you required to work under your current contract?,"Economic.Hours/Week, Weeks/Year",Economic.Tenure,0.9,0.88,0.88,medium,pick_gpt5mini,Economic,"Hours/Week, Weeks/Year",0.92,,,,"[""Economic.Hours/Week, Weeks/Year"", ""Economic.Tenure"", ""Economic.Teacher""]","The question asks about the temporal duration of work required (months per year), which directly aligns with 'Hours/Week, Weeks/Year' as it measures work time commitment. While 'Tenure' relates to employment duration or job security, this question is specifically about contractual work schedule requirements, not length of employment or job stability. The 'Hours/Week, Weeks/Year' subtopic is the most precise match for measuring work time periods.",False,arbitrated
1050,"Please PRINT your name, your home address, your work, cell, and home telephone numbers, and your work and home e-mail addresses. This information would only be used in the event that we need to contact you for follow-up. All of the information you provide may be used only for statistical purposes and may not be disclosed, or used, in identifiable form for any other purpose except as required by law (20 U.S.C. §9573 and 6 U.S.C. §151).",Social.Household,Social.Schools,0.8,0.65,0.65,low,pick_haiku45,Social,Schools,0.75,,,,"[""Social.Schools"", ""Social.Household""]","This question is from the National Teacher and Principal Survey (NTPS) Private School Principal Questionnaire, which is fundamentally a survey about schools and educational institutions. While the question asks for contact information (which could tangentially relate to household), the context is clearly about collecting principal contact data for a school-focused survey. The primary purpose is educational research, making Social.Schools the appropriate categorization.",False,arbitrated
1053,"BEFORE you became a principal or school head, did you have any management experience outside of the field of education?",Social.Occupation,Economic.Occupation,0.85,0.8,0.8,medium,pick_haiku45,Economic,Occupation,0.85,,,,"[""Economic.Occupation"", ""Social.Occupation""]","This question asks about prior management experience and occupational history, which is fundamentally an Economic topic. While the context involves education professionals (principals), the core question is about work experience and occupation classification—a labor market and employment concept that falls under Economic. The Social category's Occupation subtopic exists but is less appropriate for questions about work history and professional experience.",False,arbitrated
1054,"BEFORE you became a principal or school head, did you participate in any district or school training or development program for ASPIRING school principals or school heads?",Social.Schools,Social.Education,0.9,0.85,0.85,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools""]","This question asks about professional development training for aspiring principals, which is fundamentally about educational preparation and training programs. While the context involves schools and school leadership, 'Education' is the more precise subtopic as it encompasses training, development programs, and educational preparation. 'Schools' typically refers to school-level statistics or characteristics rather than professional development programs for educators.",False,arbitrated
1055,"PRIOR to this school year, how many years did you serve as the principal or school head of THIS school?",Social.Schools,Economic.Tenure,0.9,0.85,0.85,medium,pick_gpt5mini,Social,Schools,0.92,,,,"[""Social.Schools"", ""Economic.Tenure"", ""Economic.Teacher""]","This question is fundamentally about school leadership characteristics within an educational institution context, making Social.Schools the primary categorization. While 'tenure' (years of service) is mentioned, it serves as a descriptor of the principal's experience at the school rather than an economic employment relationship. The question's purpose is to understand school administrative continuity and leadership stability, which are social/educational institutional characteristics.",False,arbitrated
1056,"PRIOR to this school year, how many years did you serve as the principal or school head of THIS OR ANY OTHER school?",Social.Occupation,Economic.Tenure,0.9,0.85,0.85,medium,pick_haiku45,Economic,Tenure,0.88,,,,"[""Economic.Tenure"", ""Social.Occupation"", ""Economic.Teacher""]","This question asks about years of service in a specific role (principal/school head), which is fundamentally about job tenure - how long someone has held a position. While the question does identify the occupation (principal), the core information being collected is duration of service, not occupational characteristics. 'Tenure' in the Economic category is the appropriate classification for length of time in a job or position.",False,arbitrated
1058,"Was the highest degree you earned awarded by the College of Education, School of Education, or Department of Education within the college or university you attended?",Social.Post-Secondary Education,Social.Education,0.9,0.85,0.85,medium,pick_gpt5mini,Social,Post-Secondary Education,0.9,,,,"[""Social.Post-Secondary Education"", ""Social.Education""]","This question asks specifically about the organizational structure of a college/university degree program (whether it was awarded by a College/School/Department of Education), which is a characteristic of post-secondary educational institutions. While 'Education' is broader and could apply, 'Post-Secondary Education' is the more precise subtopic since the question explicitly concerns college/university degree programs. This is a single primary topic question about educational credentials at the post-secondary level.",False,arbitrated
1059,Do you currently hold a license or certification in “school administration”?,Social.Schools,Social.Education,0.9,0.8,0.8,medium,pick_haiku45,Social,Education,0.85,,,,"[""Social.Education"", ""Social.Schools"", ""Social.Occupation""]","This question asks about a principal's professional certification/licensure in school administration, which is fundamentally about educational credentials and qualifications. While 'Schools' is relevant as context (the setting where principals work), 'Education' is the more precise primary subtopic because the question focuses on educational certification status. The question is about professional qualifications in the education sector, not about school characteristics or operations.",False,arbitrated
1048,Please enter the date you completed this questionnaire.,Social.Household,Government.Geography,0.3,0.25,0.25,very_low,new_concept,Social,Schools,0.85,,,,"[""Social.Schools"", ""Social.Education"", ""Government.School Districts""]","This question is from the National Teacher and Principal Survey (NTPS) Private School Principal Questionnaire, which is fundamentally about schools and educational institutions. The question itself is administrative metadata, but the survey context clearly places it within the Social.Schools category, as it's collecting data about private school principals. Neither model's categorization (Household or Geography) accurately captures the educational/school context of this survey instrument.",False,arbitrated
1049,"Please indicate how much time it took you to complete this form, not counting interruptions.",Social.Household,Government.Geography,0.3,0.25,0.25,very_low,new_concept,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Social.Schools"", ""Government.School Districts""]","This question is from the National Teacher and Principal Survey (NTPS) asking a principal about survey completion time. The primary focus is on educational professionals and school administration, which falls under Economic.Teacher in the Census taxonomy. Both models missed this - Social.Household is incorrect as this isn't about household composition, and Government.Geography is completely unrelated to the question content.",False,arbitrated
1061,"While serving as a principal or school head, how many years did you regularly TEACH at the elementary, middle, or secondary level?",Social.Schools,Economic.Teacher,0.85,0.95,0.85,medium,pick_gpt5mini,Social,Schools,0.88,,,,"[""Social.Schools"", ""Economic.Teacher"", ""Social.Occupation""]","This question is from a school principal survey asking about their prior teaching experience while serving as a principal. The primary focus is on educational institutions and school leadership characteristics, making Social.Schools the most appropriate categorization. While 'Teacher' exists in the Economic taxonomy, the question is fundamentally about school administration and educational background rather than economic employment metrics or labor force statistics.",False,arbitrated
1072,Are teachers at this school REQUIRED to help students with academic needs OUTSIDE of students’ regular school hours?,Economic.Teacher,Social.Education,0.9,0.85,0.85,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question is fundamentally about educational practices and school policies regarding student academic support, making it primarily a Social/Education topic. While the question mentions teachers (who could be categorized under Economic.Teacher as workers), the core focus is on educational requirements and student academic needs, not teacher employment conditions or labor statistics. The question appears in an educational survey context asking about school policies.",False,arbitrated
1074,Are teachers at this school REQUIRED to help students with their social and emotional needs OUTSIDE of students’ regular school hours?,Economic.Teacher,Social.Education,0.9,0.85,0.85,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question is fundamentally about educational policy and school requirements regarding student support, making it primarily a Social/Education topic. While the question is directed at teachers (an economic occupation category), the substantive focus is on educational practices and school requirements for addressing students' social-emotional needs. The teacher aspect is the respondent type, not the primary subject matter being measured.",False,arbitrated
1073,,Social.Schools,Social.Education,0.1,0.0,0.0,very_low,new_concept,Demographic,Population,0.05,,,,"[""Social.Education"", ""Social.Schools"", ""Demographic.Population""]","The question field contains 'nan' (not a number/null value), indicating missing or invalid data. Both models attempted categorization despite no actual question content, resulting in extremely low confidence scores (0.10 and 0.00). Without valid question text, no meaningful categorization can be made. I've assigned Demographic.Population as a default placeholder with very low confidence to satisfy the required format, but this represents an uncategorizable data quality issue rather than a genuine classification.",False,arbitrated
1075,Are BEGINNING teachers at this school who are in their first or second year of teaching enrolled in a formal schoolwide program aimed to enhance teachers’ effectiveness by providing systematic support (sometimes called a teacher induction program)?,Economic.Teacher,Social.Education,0.88,0.9,0.88,medium,pick_haiku45,Social,Education,0.92,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question is fundamentally about educational programs and teacher support systems within schools, making it primarily a Social/Education topic. While teachers are mentioned and 'Economic.Teacher' exists in the taxonomy, the question focuses on educational program structure and teacher development rather than teacher employment, compensation, or labor force characteristics. The context is about school-based educational support programs, not economic aspects of the teaching profession.",False,arbitrated
1079,Are you represented by a meet-and-confer agreement or a collective bargaining agreement?,Economic.Class of Worker,Economic.Teacher,0.86,0.85,0.85,medium,pick_haiku45,Economic,Teacher,0.88,,,,"[""Economic.Teacher"", ""Economic.Class of Worker"", ""Economic.Labor Force""]","This question specifically asks about teachers' union representation status (collective bargaining/meet-and-confer agreements), which is a teacher-specific employment characteristic. While 'Class of Worker' relates to employment classification broadly, 'Teacher' is the more precise subtopic since this is from a teacher-specific survey asking about teacher-specific labor relations. The question is fundamentally about teacher employment conditions, not general worker classification.",False,arbitrated
1081,Which statement best describes how long you plan to remain a principal or school head,Social.Schools,Economic.Tenure,0.8,0.85,0.8,medium,pick_haiku45,Economic,Tenure,0.9,,,,"[""Economic.Tenure"", ""Economic.Teacher"", ""Social.Schools""]","This question asks about job tenure/retention plans for principals, which is fundamentally an employment duration question. While the context involves schools and education professionals, the core question is about 'how long you plan to remain' in a position, which directly maps to Economic.Tenure. The Census taxonomy includes 'Teacher' as an Economic subtopic (not Social), reinforcing that education employment questions belong in Economic. Social.Schools would be appropriate for questions about school characteristics, enrollment, or educational outcomes, not employment retention.",False,arbitrated
1087,Please enter the date you completed this questionnaire.,Government.Research and Development,Social.Schools,0.4,0.45,0.4,very_low,new_concept,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Social.Schools"", ""Government.Research and Development""]","This is a question from the National Teacher and Principal Survey (NTPS) Teacher Questionnaire, which is specifically about teachers. The Census taxonomy has 'Teacher' as a subtopic under Economic, which is the most direct and appropriate classification for teacher-related survey questions. While the survey context involves schools (Social) and could be considered government research, the primary subject matter is teachers themselves, making Economic.Teacher the correct primary categorization.",False,arbitrated
1088,"Please indicate how much time it took you to complete this form, not counting interruptions.",Government.Research and Development,Social.Schools,0.4,0.45,0.4,very_low,new_concept,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Social.Schools"", ""Government.Research and Development""]","This is a question from the National Teacher and Principal Survey asking teachers about survey completion time. The primary focus is on teachers themselves, and the Census taxonomy has 'Teacher' as a subtopic under Economic (relating to teacher workforce data). While the survey relates to schools (Social) and could involve research methodology (Government), the question directly addresses teachers as the respondent population, making Economic.Teacher the most accurate primary categorization.",False,arbitrated
1089,"Please PRINT your name, your home address, your work, cell, and home telephone numbers, and your work and home e-mail addresses. This information would only be used in the event that we need to contact you for follow-up. All of the information you provide may be used only for statistical purposes and may not be disclosed, or used, in identifiable form for any other purpose except as required by law (20 U.S.C. §9573 and 6 U.S.C. §151).",Government.Research and Development,Social.Schools,0.35,0.4,0.35,very_low,new_concept,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Social.Schools"", ""Government.Research and Development""]","This is a contact information collection question from the National Teacher and Principal Survey (NTPS) Teacher Questionnaire. The primary focus is on teachers as the survey population, making Economic.Teacher the most appropriate classification. While the survey relates to schools (Social) and is government research (Government), the question itself is specifically targeting teachers for data collection purposes, and 'Teacher' exists as a distinct subtopic in the Economic category of the Census taxonomy.",False,arbitrated
1112,In what city and state is it located?,Social.Post-Secondary Education,Social.Education,0.9,0.85,0.85,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Post-Secondary Education"", ""Social.Schools""]","This question from the National Teacher and Principal Survey asks about the location of an educational institution. While 'Post-Secondary Education' is a valid subtopic, the broader 'Education' subtopic is more appropriate since the NTPS covers K-12 teachers and principals, not specifically post-secondary institutions. The question is fundamentally about educational institutions and their geographic location, making Social.Education the most accurate primary categorization.",False,arbitrated
1101,"Using Table 1 on page 9, this school year, in what subject is your MAIN teaching assignment at THIS school?",Economic.Teacher,Social.Occupation,0.82,0.88,0.82,medium,pick_gpt5mini,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Social.Occupation"", ""Social.Schools""]","This question asks about a teacher's main teaching assignment subject area, which is a characteristic of their employment role. The Census taxonomy includes 'Teacher' as a specific Economic subtopic, making it the most precise classification. While 'Occupation' is relevant as a secondary concept, the existence of a dedicated 'Teacher' subtopic in the Economic category indicates this is the intended primary classification for teacher-specific employment questions.",False,arbitrated
1102,"Are you intentionally assigned to instruct the same group of students for more than one year (e.g., looping)?",Economic.Teacher,Social.Education,0.82,0.85,0.82,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question is fundamentally about educational practices and pedagogy (looping instruction), making it primarily a Social/Education topic. While the respondent is a teacher (an occupation), the question asks about teaching methodology and student assignment practices, not about teacher employment characteristics, compensation, or labor force status. The focus is on the educational structure and instructional approach rather than economic aspects of the teaching profession.",False,arbitrated
1105,Which statement best describes the way YOUR classes at THIS school are organized?,Social.Schools,Social.Education,0.84,0.87,0.84,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools""]","This question asks about classroom organization within schools, which is fundamentally an educational practice question. While 'Schools' is relevant as the setting, 'Education' is the more precise subtopic because the question focuses on pedagogical organization and teaching methods rather than school infrastructure or administration. Education encompasses the instructional and organizational aspects of teaching, making it the primary focus.",False,arbitrated
1109,How many separate class periods or sections do you currently teach at THIS school?,Economic.Teacher,Social.Education,0.86,0.86,0.86,medium,pick_gpt5mini,Economic,Teacher,0.88,,,,"[""Economic.Teacher"", ""Social.Education"", ""Social.Schools""]","This question asks about teacher workload characteristics (number of class periods/sections taught), which is fundamentally an employment/occupational metric about teachers as workers. The Census taxonomy specifically includes 'Teacher' as an Economic subtopic, making this the most precise categorization. While the context is educational, the question measures a labor/employment dimension rather than educational outcomes or school characteristics.",False,arbitrated
1090,How do you classify your position at THIS school?,Economic.Teacher,Economic.Occupation,0.85,0.92,0.85,medium,pick_gpt5mini,Economic,Teacher,0.88,,,,"[""Economic.Teacher"", ""Economic.Occupation"", ""Social.Occupation""]","This question asks teachers to classify their specific position at a school, which is most precisely captured by the 'Teacher' subtopic within Economic. While 'Occupation' is a valid broader category that encompasses teacher positions, the Census taxonomy provides 'Teacher' as a more specific subtopic that directly addresses this workforce category. The question is specifically from a teacher survey asking about teacher position classification, making 'Teacher' the most accurate primary categorization.",False,arbitrated
1094,"When did you begin teaching, either full-time or part-time, at THIS school?",Economic.Teacher,Economic.Tenure,0.75,0.93,0.75,medium,pick_gpt5mini,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Economic.Tenure"", ""Social.Education""]","This question asks when a teacher began working at a specific school, which is fundamentally about teacher employment characteristics. While 'Tenure' relates to duration of employment, the question is specifically asking about teachers in their professional capacity, making 'Teacher' the more precise and appropriate subtopic. The question is from a teacher-specific survey and focuses on the teacher's employment timeline at a particular institution.",False,arbitrated
1095,"When did you FIRST begin teaching, either full-time or part-time, at the K-12 or comparable ungraded level?",Economic.Teacher,Economic.Tenure,0.8,0.92,0.8,medium,pick_gpt5mini,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Economic.Tenure"", ""Social.Education""]","This question asks when a teacher first began teaching, which is fundamentally about the Teacher workforce category. While 'Tenure' relates to length of employment, the question is specifically asking about career start date for teachers, making 'Teacher' the more precise and appropriate subtopic. The question is from a teacher-specific survey and focuses on teacher employment history, not general job tenure.",False,arbitrated
1096,"Excluding time spent on maternity/paternity leave or sabbatical, how many school years have you worked, either full-time or part-time, as a K-12 or comparable ungraded level teacher in public, public charter, or private schools?",Economic.Teacher,Economic.Tenure,0.85,0.94,0.85,medium,pick_gpt5mini,Economic,Teacher,0.9,,,,"[""Economic.Teacher"", ""Economic.Tenure"", ""Social.Education""]","This question specifically asks about teachers' work experience in the education sector, making 'Teacher' the most precise subtopic. While 'Tenure' could apply to job duration generally, the question is explicitly about teachers as a professional category, and the Census taxonomy includes 'Teacher' as a distinct Economic subtopic for exactly this type of workforce-specific data. The 'Teacher' subtopic is the more specific and accurate classification.",False,arbitrated
1097,"In how many schools have you taught, either full-time or part-time, at the K-12 or comparable ungraded level?",Economic.Teacher,Economic.Tenure,0.85,0.88,0.85,medium,pick_gpt5mini,Economic,Teacher,0.9,,,,"[""Economic.Teacher"", ""Economic.Tenure"", ""Social.Occupation""]","This question is specifically asking about teachers' work history across schools, making 'Teacher' the most precise and appropriate subtopic. While 'Tenure' relates to length of employment, it's typically used for duration at a single position rather than counting number of different workplaces. The question is fundamentally about teacher workforce characteristics, which is best captured by Economic.Teacher.",False,arbitrated
1098,Do you currently teach students in any of these grades at THIS school?,Social.Schools,Social.Education,0.9,0.85,0.85,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question asks teachers about the grades they teach, which is fundamentally about educational practice and pedagogy. While 'Schools' is relevant as the institutional context, 'Education' is the more precise primary subtopic because the question focuses on the educational activity (teaching specific grades) rather than school characteristics or operations. The question is from a teacher survey but asks about educational delivery, not teacher demographics or employment.",False,arbitrated
1121,"Was at least a portion of the cost of your master’s degree paid for by a STATE, SCHOOL DISTRICT, or SCHOOL in which you taught?",Economic.Employer,Social.Education,0.85,0.92,0.85,medium,pick_haiku45,Social,Education,0.9,,,,"[""Social.Education"", ""Social.Post-Secondary Education"", ""Economic.Employer"", ""Economic.Teacher"", ""Government.Expenditures""]","This question is fundamentally about educational attainment and teacher professional development (master's degree completion), which is the core subject matter. While employer payment is mentioned as a funding mechanism, the question's primary focus is on educational credentials and their financing in the context of teacher preparation. The question appears in a teacher survey specifically asking about educational qualifications, making Social.Education the most appropriate primary categorization.",False,arbitrated
1123,"Was your master’s degree awarded by the College of Education, School of Education, or Department of Education at the college or university you attended?",Social.Post-Secondary Education,Social.Field of Degree,0.85,0.9,0.85,medium,pick_haiku45,Social,Field of Degree,0.9,,,,"[""Social.Field of Degree"", ""Social.Post-Secondary Education"", ""Economic.Teacher""]","This question specifically asks about the field/department that awarded a master's degree (College/School/Department of Education), which directly maps to 'Field of Degree' in the taxonomy. While the context involves teachers and post-secondary education, the core question is about the specific academic field of the degree, making 'Field of Degree' the most precise primary categorization.",False,arbitrated
1142,Was your FIRST year of teaching before the 2016-2017 school year?,Economic.Teacher,Economic.Tenure,0.85,0.88,0.85,medium,pick_gpt5mini,Economic,Teacher,0.9,,,,"[""Economic.Teacher"", ""Economic.Tenure"", ""Social.Education""]","This question is specifically asking about teachers' employment history in the context of a teacher workforce survey. While 'Tenure' could apply to length of employment, 'Teacher' is the more specific and appropriate subtopic within Economic for questions directly about the teaching profession and workforce characteristics. The question is fundamentally about teacher workforce data collection, making Economic.Teacher the primary classification.",False,arbitrated
1152,Had your assigned master or mentor teacher ever instructed students in the same subject area(s) as yours?,Economic.Teacher,Social.Education,0.85,0.88,0.85,medium,pick_haiku45,Social,Education,0.9,,,,"[""Social.Education"", ""Economic.Teacher""]","This question is from a teacher survey asking about mentorship and instructional practices within an educational context. While teachers are mentioned (Economic.Teacher exists), the question's focus is on educational practices, mentorship structures, and pedagogical alignment—all core educational topics. The question is fundamentally about education systems and teaching methodology, not about teacher employment, compensation, or labor force characteristics that would make it Economic.",False,arbitrated
1179,"How many days are covered by your contract, per contract year?","Economic.Hours/Week, Weeks/Year",Economic.Tenure,0.88,0.87,0.87,medium,pick_gpt5mini,Economic,"Hours/Week, Weeks/Year",0.9,,,,"[""Economic.Hours/Week, Weeks/Year"", ""Economic.Tenure"", ""Economic.Teacher""]","The question asks about the number of days covered by a teacher's contract per year, which is fundamentally about work time duration. 'Hours/Week, Weeks/Year' is the appropriate subtopic as it captures temporal aspects of employment contracts. While 'Tenure' relates to employment duration and job security, it doesn't specifically address the contractual time period being measured here. The question is clearly asking about work schedule/time commitment rather than job permanence.",False,arbitrated
1183,"DURING THE CURRENT SCHOOL YEAR, have you earned income from any OTHER sources from this school system, such as a state supplement, etc.?",Economic.Earnings,Economic.Teacher,0.85,0.95,0.85,medium,pick_haiku45,Economic,Teacher,0.95,,,,"[""Economic.Teacher"", ""Economic.Earnings"", ""Economic.Income""]","This question specifically targets teachers and their supplemental income from school systems, making 'Teacher' the most precise subtopic. While 'Earnings' is relevant, the Census taxonomy includes 'Teacher' as a distinct Economic subtopic precisely for occupation-specific income questions like this. The question's context (NTPS Teacher Questionnaire) and focus on teacher-specific compensation makes 'Teacher' the primary classification.",False,arbitrated
1184,"DURING THE CURRENT SCHOOL YEAR, do you, or will you, earn additional compensation from working in any job OUTSIDE this school system?",Economic.Earnings,Economic.Income,0.88,0.93,0.88,medium,pick_gpt5mini,Economic,Earnings,0.9,,,,"[""Economic.Earnings"", ""Economic.Income"", ""Economic.Teacher""]","This question asks about additional compensation earned from outside employment, which is most precisely captured by 'Earnings' rather than the broader 'Income' category. Earnings specifically refers to compensation from work/employment, while Income encompasses all sources including investments, benefits, etc. The question explicitly asks about earning 'additional compensation from working,' making Earnings the more accurate subtopic. The context is a teacher survey, but the primary focus is on the economic concept of work-based compensation.",False,arbitrated
1187,"Other than money you may have borrowed from family or friends, did you take out any type of student loans to help pay for your undergraduate or graduate education?",Social.Education,Economic.Income,0.8,0.75,0.75,medium,new_concept,Economic,Teacher,0.85,,,,"[""Economic.Teacher"", ""Social.Education"", ""Economic.Income""]","This question is from the National Teacher and Principal Survey specifically asking teachers about student loans for their education. The Census taxonomy has 'Teacher' as an Economic subtopic, which is the most precise classification for teacher-specific financial questions. While the question relates to education (Social) and has financial aspects (Income), the primary focus is on teachers' economic circumstances, making Economic.Teacher the most accurate single primary classification.",False,arbitrated
1189,"Do you still owe all, some, or none of the amount that you borrowed?",Social.Education,Economic.Income,0.85,0.72,0.72,low,new_concept,Economic,Teacher,0.9,,,,"[""Economic.Teacher"", ""Social.Education"", ""Economic.Income""]","This question asks about debt owed by teachers in the National Teacher and Principal Survey. While it relates to education context (Social.Education) and could tangentially relate to income/financial status (Economic.Income), the Census taxonomy has a specific 'Teacher' subtopic under Economic that is the most precise classification for teacher-specific economic questions. This is a single primary topic question about teacher financial obligations, not a dual-modal question.",False,arbitrated
1164,How much actual influence do you think teachers have over school policy AT THIS SCHOOL in each of the following areas?,Social.Schools,Social.Education,0.9,0.88,0.88,medium,pick_haiku45,Social,Education,0.9,,,,"[""Social.Education"", ""Social.Schools""]","This question asks about teacher influence over school policy, which is fundamentally about the educational system and its governance structures. While 'Schools' is relevant as a setting, 'Education' is the more appropriate primary subtopic as it encompasses broader educational policy and teacher roles within the education system. The question focuses on educational policy-making rather than just the physical or administrative aspects of schools.",False,arbitrated
1165,How much actual control do you have IN YOUR CLASSROOM at this school over the following areas of your planning and teaching?,Social.Schools,Social.Education,0.9,0.87,0.87,medium,pick_haiku45,Social,Education,0.88,,,,"[""Social.Education"", ""Social.Schools"", ""Economic.Teacher""]","This question asks about teacher autonomy and classroom control, which is fundamentally an education policy and practice question. While 'Schools' is related, 'Education' is the more appropriate subtopic as it encompasses teaching practices, pedagogy, and teacher experiences within the educational system. The question focuses on the educational process itself rather than school-level administrative or structural characteristics.",False,arbitrated
1166,"To what extent do you agree or disagree with each of the following statements? The school administration’s behavior toward the staff is supportive and encouraging. b. I am satisfied with my teaching salary. c. The level of student misbehavior in this school (such as noise, horseplay or fighting in the halls, cafeteria, or student lounge) interferes with my teaching. d. I receive a great deal of support from parents for the work I do. e. Necessary materials such as textbooks, supplies, and copy machines are available as needed by the staff. f. Routine duties and paperwork interfere with my job of teaching. My principal enforces school rules for student conduct and backs me up when I need it. g. Rules for student behavior are consistently enforced by teachers in this school, even for students who are not in their classes. h. Most of my colleagues share my beliefs and values about what the central mission of the school should be. i. The principal knows what kind of school he or she wants and has communicated it to the staff. j. There is a great deal of cooperative effort among the staff members. k. In this school, staff members are recognized for a job well done. l. I worry about the security of my job because of the performance of my students or my school on state and/or local tests. m. State or district content standards have had a positive influence on my satisfaction with teaching. n. I am given the support I need to teach students with special needs. o. Strongly disagree Somewhat disagree Somewhat agree Strongly agree The amount of student tardiness and class cutting in this school interferes with my teaching. p. I am generally satisfied with being a teacher at this school. q. I make a conscious effort to coordinate the content of my courses with that of other teachers",Social.Schools,Social.Education,0.85,0.85,0.85,medium,pick_gpt5mini,Social,Schools,0.9,,,,"[""Social.Schools"", ""Social.Education"", ""Economic.Teacher""]","This is the National Teacher and Principal Survey focused on teacher satisfaction, school environment, and working conditions within schools. While 'Education' is relevant, 'Schools' is the more precise subtopic as the questions specifically address the school environment, administration, staff dynamics, and institutional factors. The survey targets teachers about their school-specific experiences rather than broader educational outcomes or enrollment patterns.",False,arbitrated
1167,To what extent is each of the following a problem in THIS school? a. Student tardiness b. Student absenteeism c. Student class cutting Teacher absenteeism d. Students dropping out e. Student apathy f. Lack of parental involvement g. Poverty h. Students come to school unprepared to learn Poor student health,Social.Schools,Social.Education,0.9,0.86,0.86,medium,pick_gpt5mini,Social,Schools,0.92,,,,"[""Social.Schools"", ""Social.Education""]","This question is from the National Teacher and Principal Survey specifically asking about problems 'in THIS school' - making it fundamentally about school-level issues and operations. While 'Education' is closely related, 'Schools' is the more precise subtopic as it focuses on the institutional environment and school-specific problems (tardiness, absenteeism, class cutting, etc.) rather than educational outcomes or enrollment. The taxonomy distinguishes between 'Schools' and 'Education' as separate subtopics, and this question clearly targets school operations.",False,arbitrated
